,region_name,decade,n_new_cultural_producers,score,pop (millions),n_new_cultural_producers_per_million_hab
1845,Southwestern Europe,1000,6.6,1,3.2091,2.0566513975881087
1846,Southwestern Europe,1020,13.1,2,3.316,3.9505428226779253
1847,Southwestern Europe,1030,39.0,1,3.374,11.558980438648488
1848,Southwestern Europe,1040,57.6,8,3.432,16.783216783216783
1849,Southwestern Europe,1050,24.9,3,3.49,7.134670487106017
1850,Southwestern Europe,1060,13.1,2,3.548,3.6922209695603154
1851,Southwestern Europe,1070,6.6,1,3.606,1.8302828618968385
1852,Southwestern Europe,1080,26.4,4,3.664,7.205240174672489
1853,Southwestern Europe,1090,6.6,1,3.722,1.7732401934443847
1854,Southwestern Europe,1100,53.5,8,3.78,14.153439153439153
1855,Southwestern Europe,1110,60.7,4,3.838,15.815528921313184
1856,Southwestern Europe,1120,34.1,5,3.896,8.752566735112937
1857,Southwestern Europe,1130,6.9,1,3.954,1.7450682852807284
1858,Southwestern Europe,1140,161.0,22,4.012,40.1296111665005
1859,Southwestern Europe,1150,34.2,4,4.07,8.402948402948404
1860,Southwestern Europe,1160,25.4,4,4.128,6.153100775193798
1861,Southwestern Europe,1170,11.2,2,4.186,2.6755852842809364
1862,Southwestern Europe,1180,104.5,8,4.244,24.622997172478794
1863,Southwestern Europe,1190,75.8,5,4.302,17.61971176197118
1864,Southwestern Europe,1200,150.3,12,4.36,34.472477064220186
1865,Southwestern Europe,1210,23.5,3,4.418,5.319148936170213
1866,Southwestern Europe,1220,208.1,10,4.476,46.49240393208221
1867,Southwestern Europe,1230,156.9,4,4.534,34.605205116894574
1868,Southwestern Europe,1240,415.4,43,4.592,90.4616724738676
1869,Southwestern Europe,1250,29.0,4,4.65,6.236559139784946
1870,Southwestern Europe,1260,290.7,28,4.708,61.74596431605777
1871,Southwestern Europe,1270,201.0,14,4.766,42.17373059169115
1872,Southwestern Europe,1280,695.2,70,4.824,144.11276948590384
1873,Southwestern Europe,1290,69.2,8,4.882,14.174518639901681
1874,Southwestern Europe,1300,348.5,34,4.94,70.54655870445343
1875,Southwestern Europe,1310,157.1,10,4.998,31.43257302921168
1876,Southwestern Europe,1320,327.3,26,5.056,64.73496835443038
1877,Southwestern Europe,1330,112.2,10,5.114,21.93977317168557
1878,Southwestern Europe,1340,889.6,67,5.172,172.0030935808198
1879,Southwestern Europe,1350,209.4,20,5.23,40.038240917782026
1880,Southwestern Europe,1360,337.7,30,5.288,63.861573373676244
1881,Southwestern Europe,1370,307.1,16,5.346,57.44481855592967
1882,Southwestern Europe,1380,1253.1,87,5.404,231.88378978534416
1883,Southwestern Europe,1390,298.4,17,5.462,54.632002929329914
1884,Southwestern Europe,1400,561.4,42,5.52,101.70289855072464
1885,Southwestern Europe,1410,239.5,24,5.578,42.93653639297239
1886,Southwestern Europe,1420,986.6,60,5.636,175.05322924059618
1887,Southwestern Europe,1430,424.1,25,5.694,74.48191078328065
1888,Southwestern Europe,1440,2245.7,142,5.752,390.4207232267037
1889,Southwestern Europe,1450,552.7,36,5.81,95.12908777969021
1890,Southwestern Europe,1460,1325.6,103,5.868,225.90320381731422
1891,Southwestern Europe,1470,717.8,53,5.926,121.12723590955112
1892,Southwestern Europe,1480,4181.1,248,5.984,698.7132352941177
1893,Southwestern Europe,1490,1441.5,81,6.042,238.57994041708045
1894,Southwestern Europe,1500,3990.4,208,6.1109,652.997103536304
1895,Southwestern Europe,1510,2192.9,111,6.238,351.53895479320295
1896,Southwestern Europe,1520,5020.0,206,6.376,787.3274780426599
1897,Southwestern Europe,1530,2308.7,118,6.514,354.4212465459011
1898,Southwestern Europe,1540,12140.0,508,6.652,1825.01503307276
1899,Southwestern Europe,1550,3960.9,173,6.79,583.3431516936672
1900,Southwestern Europe,1560,8244.5,323,6.928,1190.0259815242493
1901,Southwestern Europe,1570,5995.5,204,7.066,848.4998584772148
1902,Southwestern Europe,1580,13896.7,448,7.204,1929.025541365908
1903,Southwestern Europe,1590,6822.7,223,7.342,929.2699536910924
1904,Southwestern Europe,1600,13935.0,414,7.4686,1865.8115309428808
1905,Southwestern Europe,1610,7939.4,252,7.5343,1053.767436921811
1906,Southwestern Europe,1620,14617.3,398,7.5887,1926.192892063199
1907,Southwestern Europe,1630,6786.8,237,7.643,887.9759256836321
1908,Southwestern Europe,1640,14546.0,445,7.6973,1889.7535499460848
1909,Southwestern Europe,1650,6233.5,212,7.7517,804.1461872879498
1910,Southwestern Europe,1660,8649.9,314,7.806,1108.109146810146
1911,Southwestern Europe,1670,7415.1,223,7.8603000000000005,943.3609404221213
1912,Southwestern Europe,1680,11251.7,385,7.9147,1421.620528889282
1913,Southwestern Europe,1690,7435.5,255,7.969,933.0530806876646
1914,Southwestern Europe,1700,11437.5,363,8.059899999999999,1419.0622712440602
1915,Southwestern Europe,1710,8280.3,260,8.3457,992.1636291743051
1916,Southwestern Europe,1720,12077.8,388,8.6681,1393.3618670758297
1917,Southwestern Europe,1730,7779.4,263,8.9905,865.2911406484621
1918,Southwestern Europe,1740,17597.7,499,9.312899999999999,1889.604741809748
1919,Southwestern Europe,1750,11175.1,364,9.635299999999999,1159.808205245296
1920,Southwestern Europe,1760,14626.3,477,9.9577,1468.843206764614
1921,Southwestern Europe,1770,12583.9,426,10.280100000000001,1224.1028783766694
1922,Southwestern Europe,1780,17562.6,608,10.6024,1656.4740058854597
1923,Southwestern Europe,1790,11985.6,399,10.9248,1097.1001757469246
1924,Southwestern Europe,1800,17207.0,558,11.247200000000001,1529.8918842022902
1925,Southwestern Europe,1810,14851.2,524,11.569600000000001,1283.6398838334947
1926,Southwestern Europe,1820,18454.4,595,11.9536,1543.8361665105074
1927,Southwestern Europe,1830,14082.6,522,12.680200000000001,1110.5976246431444
1928,Southwestern Europe,1840,33013.7,1140,13.5246,2441.011194416101
1929,Southwestern Europe,1850,30025.3,1030,14.3845,2087.33706420105
1930,Southwestern Europe,1860,43839.3,1448,15.2505,2874.6139470837024
1931,Southwestern Europe,1870,34431.2,1135,16.1367,2133.720029497976
1932,Southwestern Europe,1880,51979.9,1861,17.027099999999997,3052.7746944576593
1933,Spain,580,5.4,1,3.8949000000000003,1.3864284063775707
1934,Spain,590,5.5,1,3.8974,1.4111972083953404
1935,Spain,750,7.3,1,3.9374000000000002,1.8540153400721286
1936,Spain,820,47.9,2,3.955,12.111251580278129
1937,Spain,840,6.7,1,3.96,1.691919191919192
1938,Spain,890,6.1,1,3.9725,1.5355569540591565
1939,Spain,900,6.0,1,3.975,1.5094339622641508
1940,Spain,940,5.6,1,3.985,1.4052697616060226
1941,Spain,980,5.4,1,3.995,1.3516896120150188
1942,Spain,990,5.3,1,3.9975,1.3258286429018136
1943,Spain,1040,5.2,1,4.224,1.231060606060606
1944,Spain,1050,5.2,1,4.28,1.2149532710280373
1945,Spain,1070,5.2,1,4.392,1.1839708561020037
1946,Spain,1080,5.2,1,4.448,1.1690647482014387
1947,Spain,1100,10.6,2,4.56,2.3245614035087723
1948,Spain,1110,5.3,1,4.616,1.1481802426343155
1949,Spain,1130,5.5,1,4.728,1.1632825719120137
1950,Spain,1140,33.1,6,4.784,6.918896321070235
1951,Spain,1150,16.8,3,4.84,3.4710743801652897
1952,Spain,1160,11.4,2,4.896,2.3284313725490198
1953,Spain,1190,47.2,3,5.064,9.320695102685624
1954,Spain,1200,40.2,5,5.12,7.8515625
1955,Spain,1210,6.2,1,5.176,1.1978361669242659
1956,Spain,1220,6.3,1,5.232,1.2041284403669723
1957,Spain,1230,6.4,1,5.288,1.2102874432677762
1958,Spain,1240,82.2,8,5.344,15.381736526946108
1959,Spain,1260,48.0,2,5.456,8.79765395894428
1960,Spain,1270,9.9,2,5.512,1.796081277213353
1961,Spain,1280,102.3,9,5.568,18.372844827586206
1962,Spain,1290,7.4,1,5.624,1.3157894736842106
1963,Spain,1300,90.7,7,5.68,15.968309859154932
1964,Spain,1310,62.1,3,5.736,10.826359832635983
1965,Spain,1320,31.6,4,5.792,5.455801104972376
1966,Spain,1340,215.9,15,5.904,36.56842818428184
1967,Spain,1350,33.4,5,5.96,5.604026845637584
1968,Spain,1360,43.7,5,6.016,7.263962765957447
1969,Spain,1370,98.0,5,6.072,16.13965744400527
1970,Spain,1380,194.6,15,6.128,31.75587467362924
1971,Spain,1390,98.7,5,6.184,15.960543337645538
1972,Spain,1400,117.2,13,6.24,18.78205128205128
1973,Spain,1410,51.2,7,6.296,8.132147395171538
1974,Spain,1420,103.7,10,6.352,16.325566750629722
1975,Spain,1430,122.8,5,6.408,19.16354556803995
1976,Spain,1440,604.2,34,6.464,93.47153465346534
1977,Spain,1450,89.2,10,6.52,13.680981595092026
1978,Spain,1460,122.7,14,6.576,18.65875912408759
1979,Spain,1470,79.3,7,6.632,11.95717732207479
1980,Spain,1480,540.0,32,6.688,80.74162679425838
1981,Spain,1490,170.1,9,6.744,25.222419928825623
1982,Spain,1500,982.1,46,6.812,144.1720493247211
1983,Spain,1510,372.3,20,6.944,53.61463133640553
1984,Spain,1520,851.1,44,7.088,120.07618510158014
1985,Spain,1530,246.2,19,7.232,34.04314159292035
1986,Spain,1540,2804.0,125,7.376,380.1518438177874
1987,Spain,1550,934.1,50,7.52,124.2154255319149
1988,Spain,1560,1948.9,92,7.664,254.2927974947808
1989,Spain,1570,614.4,43,7.808,78.68852459016394
1990,Spain,1580,2568.9,118,7.952,323.05080482897387
1991,Spain,1590,1177.9,68,8.096,145.49160079051384
1992,Spain,1600,2316.4,98,8.2276,281.54018182702123
1993,Spain,1610,1216.2,51,8.293,146.6538044133607
1994,Spain,1620,2429.8,111,8.346,291.13347711478553
1995,Spain,1630,1282.7,53,8.399,152.7205619716633
1996,Spain,1640,2893.4,114,8.452,342.3331755797445
1997,Spain,1650,1522.0,59,8.505,178.9535567313345
1998,Spain,1660,1446.6,69,8.558,169.03482121991118
1999,Spain,1670,1373.1,50,8.611,159.45883172686098
2000,Spain,1680,2626.6,87,8.664,303.1625115420129
2001,Spain,1690,2145.7,75,8.717,246.15119880692896
2002,Spain,1700,2128.7,84,8.8018,241.84825831080005
2003,Spain,1710,1594.4,54,9.0561,176.0581265666236
2004,Spain,1720,1930.4,68,9.3422,206.63227077133865
2005,Spain,1730,1249.2,56,9.628200000000001,129.74387736025423
2006,Spain,1740,3873.9,119,9.914299999999999,390.7386300596109
2007,Spain,1750,2525.5,90,10.2004,247.5883298694169
2008,Spain,1760,3305.8,108,10.4865,315.2434081914843
2009,Spain,1770,2334.3,90,10.7726,216.68863598388504
2010,Spain,1780,3626.4,161,11.0587,327.92281190375
2011,Spain,1790,2629.6,114,11.3448,231.78901346872576
2012,Spain,1800,3598.1,141,11.630799999999999,309.35963132372666
2013,Spain,1810,3133.0,130,11.9169,262.9039431395749
2014,Spain,1820,3568.3,125,12.2759,290.67522544171914
2015,Spain,1830,1877.0,80,13.0431,143.9075066510262
2016,Spain,1840,7505.3,264,13.9399,538.4041492406689
2017,Spain,1850,7302.1,255,14.874600000000001,490.9106799510575
2018,Spain,1860,10568.0,435,15.6303,676.1226591940014
2019,Spain,1870,9257.1,336,16.201700000000002,571.3659677688144
2020,Spain,1880,15694.3,656,16.8747,930.0491267992911
2021,United Kingdom,540,3.7,1,1.4474,2.5563078623739117
2022,United Kingdom,640,4.9,1,1.5675999999999999,3.1257973972952287
2023,United Kingdom,660,5.1,1,1.5916,3.2043226941442575
2024,United Kingdom,670,10.4,2,1.6036,6.485407832377152
2025,United Kingdom,740,5.5,1,1.6877,3.258873022456598
2026,United Kingdom,910,4.6,1,1.8919000000000001,2.4314181510650665
2027,United Kingdom,940,4.3,1,1.9279000000000002,2.230406141397375
2028,United Kingdom,1000,4.1,1,2.0037000000000003,2.0462145031691366
2029,United Kingdom,1040,8.0,2,2.1554,3.7116080541894774
2030,United Kingdom,1060,4.0,1,2.233,1.7913121361397222
2031,United Kingdom,1080,14.4,4,2.3106999999999998,6.231877785952309
2032,United Kingdom,1100,31.3,3,2.3884000000000003,13.105007536426058
2033,United Kingdom,1110,4.1,1,2.4272,1.689189189189189
2034,United Kingdom,1120,8.3,2,2.4661,3.3656380519849156
2035,United Kingdom,1130,4.2,1,2.5049,1.6767136412631243
2036,United Kingdom,1140,75.3,13,2.5438,29.601383756584635
2037,United Kingdom,1150,4.3,1,2.5826,1.664988771005963
2038,United Kingdom,1160,39.3,9,2.6214,14.991989013504234
2039,United Kingdom,1170,8.9,2,2.6603000000000003,3.345487351050633
2040,United Kingdom,1180,66.6,14,2.6991,24.674891630543513
2041,United Kingdom,1190,4.6,1,2.738,1.6800584368151934
2042,United Kingdom,1200,26.9,5,2.7768,9.687409968308843
2043,United Kingdom,1210,9.5,2,2.8156,3.37405881517261
2044,United Kingdom,1220,4.8,1,2.8545,1.6815554387808724
2045,United Kingdom,1230,4.9,1,2.8933,1.6935678982476758
2046,United Kingdom,1240,37.4,8,2.9322,12.754928040379237
2047,United Kingdom,1250,5.1,1,2.971,1.716593739481656
2048,United Kingdom,1260,40.9,7,3.0098000000000003,13.588942786896137
2049,United Kingdom,1270,5.4,1,3.0486999999999997,1.7712467609144884
2050,United Kingdom,1280,54.8,10,3.0875,17.748987854251013
2051,United Kingdom,1290,11.2,2,3.1264000000000003,3.582395087001023
2052,United Kingdom,1300,17.2,3,3.1652,5.434095791735119
2053,United Kingdom,1310,5.9,1,3.204,1.8414481897627966
2054,United Kingdom,1320,29.3,4,3.2429,9.03512288383854
2055,United Kingdom,1330,18.5,3,3.2817,5.637322119633117
2056,United Kingdom,1340,182.3,14,3.3205999999999998,54.89971691862917
2057,United Kingdom,1350,12.9,2,3.3594,3.8399714234684765
2058,United Kingdom,1360,51.9,7,3.3981999999999997,15.272791477841212
2059,United Kingdom,1370,67.9,5,3.4371,19.755026039393677
2060,United Kingdom,1380,101.2,10,3.4759,29.11476164446618
2061,United Kingdom,1390,21.4,3,3.5148,6.0885398884716055
2062,United Kingdom,1400,80.6,6,3.5536,22.681224673570462
2063,United Kingdom,1420,138.6,8,3.6313,38.168149147688155
2064,United Kingdom,1430,15.7,2,3.6700999999999997,4.277812593662298
2065,United Kingdom,1440,344.6,16,3.709,92.90913992990025
2066,United Kingdom,1450,74.4,4,3.7478000000000002,19.851646299162176
2067,United Kingdom,1460,228.8,7,3.7866,60.42359900702478
2068,United Kingdom,1470,52.1,1,3.8255,13.619134753626978
2069,United Kingdom,1480,254.1,13,3.8643,65.75576430401367
2070,United Kingdom,1490,81.0,4,3.9032,20.752203320352532
2071,United Kingdom,1500,412.1,14,3.9671,103.87940813188476
2072,United Kingdom,1510,158.9,7,4.1648000000000005,38.15309258547829
2073,United Kingdom,1520,832.6,28,4.3876,189.76205670526028
2074,United Kingdom,1530,138.3,15,4.610399999999999,29.997397188964086
2075,United Kingdom,1540,948.9,48,4.8332,196.3295539187288
2076,United Kingdom,1550,440.2,30,5.056,87.06487341772151
2077,United Kingdom,1560,755.2,40,5.2788,143.0628173069637
2078,United Kingdom,1570,616.5,42,5.501600000000001,112.05831030972807
2079,United Kingdom,1580,1370.7,95,5.724399999999999,239.44867584375658
2080,United Kingdom,1590,1012.5,53,5.9472,170.24818401937048
2081,United Kingdom,1600,2775.9,130,6.1723,449.73510684833855
2082,United Kingdom,1610,1678.2,81,6.4095,261.8300959513222
2083,United Kingdom,1620,1617.4,86,6.649,243.25462475560235
2084,United Kingdom,1630,993.5,58,6.8885,144.22588371924223
2085,United Kingdom,1640,2309.5,124,7.128,324.0039281705948
2086,United Kingdom,1650,1300.3,87,7.3675,176.4913471326773
2087,United Kingdom,1660,2097.9,135,7.607,275.7854607598265
2088,United Kingdom,1670,1013.3,68,7.8465,129.14038106161982
2089,United Kingdom,1680,2205.4,114,8.086,272.74301261439524
2090,United Kingdom,1690,1127.6,72,8.3255,135.43931295417693
2091,United Kingdom,1700,2005.8,121,8.6764,231.17882992946386
2092,United Kingdom,1710,1710.8,102,9.6212,177.8156570905916
2093,United Kingdom,1720,3065.2,137,10.677299999999999,287.0763207927098
2094,United Kingdom,1730,2207.8,124,11.7335,188.1620999701709
2095,United Kingdom,1740,3481.0,196,12.7897,272.17213851771345
2096,United Kingdom,1750,2651.2,146,13.845799999999999,191.48044894480637
2097,United Kingdom,1760,4118.4,253,14.902,276.3655885116092
2098,United Kingdom,1770,4083.6,227,15.958200000000001,255.8935218257698
2099,United Kingdom,1780,6012.8,347,17.0143,353.3968485332926
2100,United Kingdom,1790,4690.7,270,18.0705,259.57776486538836
2101,United Kingdom,1800,7343.2,414,19.1267,383.92404335300915
2102,United Kingdom,1810,6183.5,386,20.1828,306.37473492280554
2103,United Kingdom,1820,8466.5,578,21.495900000000002,393.86580696784034
2104,United Kingdom,1830,7497.4,594,24.118299999999998,310.8593889287388
2105,United Kingdom,1840,12298.5,936,26.7457,459.8309260927925
2106,United Kingdom,1850,12344.1,909,27.4887,449.0608868371367
2107,United Kingdom,1860,15480.0,1144,28.9019,535.6049256277269
2108,United Kingdom,1870,11764.6,912,31.3884,374.8072536351009
2109,United Kingdom,1880,18735.3,1352,34.5276,542.6180794494838
