,region_name,decade,N_est,N_est_min,N_est_max,score,f>3
537,France,1220,155.20190143236238,140.26167693830948,170.35677103389241,27.0,1.0
538,France,1230,35.58505417669901,32.1373100626868,39.0823317770521,6.0,0.0
539,France,1240,392.4355959436891,354.5104106895548,430.9056495475731,67.0,1.0
540,France,1250,47.446738902265345,42.84974675024907,52.10977570273613,8.0,0.0
541,France,1260,115.68600489288019,104.76814853184153,126.76071729399831,22.0,3.0
542,France,1270,35.58505417669901,32.1373100626868,39.0823317770521,6.0,0.0
543,France,1280,250.09537923689305,225.9611704388076,274.5763224393647,43.0,1.0
544,France,1290,47.446738902265345,42.84974675024907,52.10977570273613,8.0,0.0
545,France,1300,178.92527088349505,161.686550313434,196.4116588852605,31.0,1.0
546,France,1310,45.39173519267208,43.219336402119204,48.36434287948778,5.0,0.0
547,France,1320,191.64528780922274,182.52121288890066,204.1302400938487,22.0,1.0
548,France,1330,63.54842926974091,60.507070962966885,67.7100800312829,7.0,0.0
549,France,1340,300.5854522716357,286.2476202539867,320.20466300461936,34.0,1.0
550,France,1350,36.31338815413766,34.57546912169536,38.691474303590226,4.0,0.0
551,France,1360,81.70512334680974,77.79480552381457,87.055817183078,9.0,0.0
552,France,1370,45.39173519267208,43.219336402119204,48.36434287948778,5.0,0.0
553,France,1380,376.212228579911,358.39855849737745,400.58761161179984,45.0,4.0
554,France,1390,19.15669407706883,18.28773456084768,20.345737151795113,3.0,1.0
555,France,1400,185.56694077068832,176.87734560847682,197.45737151795112,24.0,4.0
556,France,1410,63.54842926974091,60.507070962966885,67.7100800312829,7.0,0.0
557,France,1420,183.56694077068832,174.87734560847682,195.45737151795112,22.0,2.0
558,France,1430,92.78347038534416,88.43867280423841,98.72868575897556,12.0,2.0
559,France,1440,403.4472696955143,384.33016033864897,429.6062173394925,48.0,4.0
560,France,1450,82.70512334680974,78.79480552381457,88.055817183078,10.0,1.0
561,France,1460,207.72363484775715,198.16508016932448,220.80310866974625,30.0,8.0
562,France,1470,63.54842926974091,60.507070962966885,67.7100800312829,7.0,0.0
563,France,1480,643.484292697409,613.0707096296688,685.1008003128289,78.0,8.0
564,France,1490,102.86181742387858,98.08254008466224,109.40155433487313,14.0,3.0
565,France,1500,464.9956989652552,442.8372313016159,495.3162973707754,53.0,2.0
566,France,1510,257.19371707896363,245.02828385186754,273.8403201251316,31.0,3.0
567,France,1520,578.9358634276682,551.563638666702,616.390720281546,70.0,7.0
568,France,1530,458.91735192672076,437.19336402119205,488.6434287948778,55.0,5.0
569,France,1540,2012.158001439037,1917.0069344128212,2142.3582181215647,243.0,24.0
570,France,1550,489.15239304232404,466.12496586246357,520.6620345225705,61.0,8.0
571,France,1560,1192.185115009474,1135.7027464550993,1269.4729148666825,142.0,12.0
572,France,1570,739.3461101212877,704.1532497143311,787.5023546477021,85.0,4.0
573,France,1580,1501.848914319644,1430.5942339895098,1599.3504464471994,177.0,13.0
574,France,1590,658.6409867744779,627.3584441905166,701.446537464624,77.0,5.0
575,France,1600,1336.7415282574163,1315.0929866291544,1397.5647787929213,164.0,12.0
576,France,1610,909.686693490223,895.0169580447559,950.9024487873085,115.0,12.0
577,France,1620,1726.2193390687737,1698.3041143375938,1804.649320022451,214.0,18.0
578,France,1630,1208.2950515987409,1188.9253038260856,1262.715854709456,159.0,23.0
579,France,1640,2273.8590313299737,2237.255905024294,2376.698343090663,291.0,34.0
580,France,1650,1540.7650288719278,1516.1255703081824,1609.9914916524694,206.0,33.0
581,France,1660,2032.543101968459,1999.7854402941152,2124.578283699815,258.0,28.0
582,France,1670,1753.650148651108,1725.4500746879773,1832.8804355328841,226.0,28.0
583,France,1680,3399.430844599377,3344.597367448845,3553.489735758386,429.0,44.0
584,France,1690,1860.2350061451148,1830.325836790279,1944.2671285954832,240.0,30.0
585,France,1700,2254.712816956472,2218.5369644987186,2356.3516698250132,295.0,41.0
586,France,1710,1760.3655534422753,1732.0230548631694,1839.9959932881009,225.0,26.0
587,France,1720,2432.7363175709834,2393.5695481777466,2542.7783826845616,311.0,36.0
588,France,1730,1913.8120301009508,1883.1907376662382,1999.8449173715662,255.0,40.0
589,France,1740,3388.0000350170426,3333.4514070984615,3541.258620247953,433.0,50.0
590,France,1750,2668.621437350164,2625.8940525575417,2788.667326564976,354.0,54.0
591,France,1760,4228.963490177928,4160.884523741683,4420.236606993529,541.0,63.0
592,France,1770,4112.232418310419,4046.289821113806,4297.50324066528,540.0,77.0
593,France,1780,6805.000070034085,6695.902814196923,7111.517240495906,895.0,129.0
594,France,1790,5274.51963637099,5190.204263713549,5511.410191088219,707.0,115.0
595,France,1800,7208.054904801279,7091.978842781321,7534.179570501518,920.0,105.0
596,France,1810,5582.420423226511,5492.550490546029,5834.916943541666,714.0,83.0
597,France,1820,8295.618884532512,8162.3094439795295,8670.162058882725,1074.0,138.0
598,France,1830,9719.65284153693,9563.840311659835,10157.420184206947,1279.0,185.0
599,France,1840,16476.79129240635,16212.45120515599,17219.475193681985,2157.0,301.0
600,France,1850,16097.17510075966,15838.531998148319,16823.852883473322,2086.0,270.0
601,France,1860,20889.778283198786,20554.368312576702,21832.13851353506,2720.0,365.0
602,France,1870,15122.342192895934,14878.796099577987,15806.603761420363,1929.0,219.0
603,France,1880,22634.428431849894,22270.81838726468,23656.018949067948,2937.0,384.0
604,German world,570,10.201070821337138,8.52050026656298,14.977778440856843,1.0,0.0
605,German world,580,10.201070821337138,8.52050026656298,14.977778440856843,1.0,0.0
606,German world,740,21.993803392256623,19.43670558553784,23.49562502856552,2.0,0.0
607,German world,750,10.996901696128312,9.71835279276892,11.74781251428276,1.0,0.0
608,German world,780,10.996901696128312,9.71835279276892,11.74781251428276,1.0,0.0
609,German world,800,11.996901696128312,10.71835279276892,12.74781251428276,2.0,1.0
610,German world,810,10.996901696128312,9.71835279276892,11.74781251428276,1.0,0.0
611,German world,820,22.993803392256623,20.43670558553784,24.49562502856552,3.0,1.0
612,German world,840,21.993803392256623,19.43670558553784,23.49562502856552,2.0,0.0
613,German world,850,10.996901696128312,9.71835279276892,11.74781251428276,1.0,0.0
614,German world,880,43.98760678451325,38.87341117107568,46.99125005713104,4.0,0.0
615,German world,920,10.996901696128312,9.71835279276892,11.74781251428276,1.0,0.0
616,German world,940,33.990705088384935,30.155058378306762,36.243437542848284,4.0,1.0
617,German world,960,10.996901696128312,9.71835279276892,11.74781251428276,1.0,0.0
618,German world,980,54.98450848064156,48.5917639638446,58.7390625714138,5.0,0.0
619,German world,990,21.993803392256623,19.43670558553784,23.49562502856552,2.0,0.0
620,German world,1000,43.98760678451325,38.87341117107568,46.99125005713104,4.0,0.0
621,German world,1010,21.993803392256623,19.43670558553784,23.49562502856552,2.0,0.0
622,German world,1020,11.708841472924544,10.238762776766686,13.084149014205616,1.0,0.0
623,German world,1040,46.835365891698174,40.955051107066744,52.336596056822465,4.0,0.0
624,German world,1050,11.708841472924544,10.238762776766686,13.084149014205616,1.0,0.0
625,German world,1060,70.25304883754725,61.43257666060012,78.5048940852337,6.0,0.0
626,German world,1070,11.708841472924544,10.238762776766686,13.084149014205616,1.0,0.0
627,German world,1080,36.12652441877363,31.71628833030006,40.25244704261685,4.0,1.0
628,German world,1090,23.417682945849087,20.477525553533372,26.168298028411233,2.0,0.0
629,German world,1100,35.12652441877363,30.71628833030006,39.25244704261685,3.0,0.0
630,German world,1110,11.708841472924544,10.238762776766686,13.084149014205616,1.0,0.0
631,German world,1120,46.835365891698174,40.955051107066744,52.336596056822465,4.0,0.0
632,German world,1130,12.708841472924544,11.238762776766686,14.084149014205616,2.0,1.0
633,German world,1140,23.417682945849087,20.477525553533372,26.168298028411233,2.0,0.0
634,German world,1150,11.708841472924544,10.238762776766686,13.084149014205616,1.0,0.0
635,German world,1160,23.417682945849087,20.477525553533372,26.168298028411233,2.0,0.0
636,German world,1180,117.08841472924544,102.38762776766686,130.84149014205616,10.0,0.0
637,German world,1200,73.25304883754725,64.43257666060012,81.5048940852337,9.0,3.0
638,German world,1210,35.12652441877363,30.71628833030006,39.25244704261685,3.0,0.0
639,German world,1220,59.54420736462272,52.19381388383343,66.42074507102808,6.0,1.0
640,German world,1230,24.417682945849087,21.477525553533372,27.168298028411233,3.0,1.0
641,German world,1240,234.1768294584909,204.7752555353337,261.6829802841123,20.0,0.0
642,German world,1250,35.12652441877363,30.71628833030006,39.25244704261685,3.0,0.0
643,German world,1260,59.54420736462272,52.19381388383343,66.42074507102808,6.0,1.0
644,German world,1270,23.417682945849087,20.477525553533372,26.168298028411233,2.0,0.0
645,German world,1280,105.3795732563209,92.14886499090018,117.75734112785055,9.0,0.0
646,German world,1290,35.12652441877363,30.71628833030006,39.25244704261685,3.0,0.0
647,German world,1300,152.21493914801906,133.10391609796693,170.09393718467302,13.0,0.0
648,German world,1310,36.59511354497071,34.92117066669795,38.69235168968923,2.0,0.0
649,German world,1320,36.59511354497071,34.92117066669795,38.69235168968923,2.0,0.0
650,German world,1330,54.892670317456066,52.38175600004692,58.03852753453385,3.0,0.0
651,German world,1340,313.058465132251,298.8299506669325,330.88498936235845,19.0,2.0
652,German world,1350,109.78534063491213,104.76351200009384,116.0770550690677,6.0,0.0
653,German world,1360,201.2731244973389,192.0664386668387,212.80793429329077,11.0,0.0
654,German world,1370,18.297556772485354,17.460585333348973,19.346175844844616,1.0,0.0
655,German world,1380,458.43891931213386,437.5146333337243,484.6543961211154,26.0,1.0
656,German world,1390,164.6780109523682,157.14526800014076,174.11558260360155,9.0,0.0
657,German world,1400,366.95113544970707,350.21170666697947,387.92351689689235,21.0,1.0
658,German world,1410,146.38045417988283,139.6846826667918,154.76940675875693,8.0,0.0
659,German world,1420,387.24869222219246,369.6722920003284,409.26969274173695,24.0,3.0
660,German world,1430,182.97556772485353,174.60585333348973,193.46175844844618,10.0,0.0
661,German world,1440,1727.9703366136232,1649.2950213348036,1826.5405294153938,102.0,8.0
662,German world,1450,257.16579481479494,245.44819466688563,271.8464618278246,15.0,1.0
663,German world,1460,1086.5558495766359,1037.1745346675893,1148.4243748458323,66.0,7.0
664,German world,1470,351.65357867722173,335.7511213336305,371.5773410520477,23.0,4.0
665,German world,1480,2888.7164132802004,2757.3118973357887,3053.3496076406045,173.0,16.0
666,German world,1490,622.116930264502,593.659901333865,657.7699787247169,34.0,0.0
667,German world,1500,2595.955504920435,2477.942532002205,2743.810794123091,157.0,16.0
668,German world,1510,1256.233860529004,1199.31980266773,1327.5399574494338,80.0,12.0
669,German world,1520,4287.330727989088,4092.3163826703108,4531.658971848796,257.0,24.0
670,German world,1530,3290.2626622748785,3140.4447746694664,3477.965476227186,194.0,15.0
671,German world,1540,6962.774016771949,6645.561841339261,7360.20064519611,407.0,28.0
672,German world,1550,2348.0872668781253,2240.9549226686686,2482.310508140111,134.0,6.0
673,German world,1560,5900.813280740284,5631.30847733837,6238.468622039966,331.0,9.0
674,German world,1570,3447.9406732272464,3290.590042669607,3645.0810588307877,196.0,8.0
675,German world,1580,6196.57418910005,5913.677842671953,6551.007435557481,350.0,12.0
676,German world,1590,3994.867376401807,3812.4076026700764,4223.466334176126,224.0,6.0
677,German world,1600,6590.469393114324,6161.723167947436,6942.924889814405,391.0,16.0
678,German world,1610,4444.5753505544635,4155.314563975204,4682.3653256614525,262.0,9.0
679,German world,1620,7130.958862945107,6666.769616497757,7512.55068070573,419.0,13.0
680,German world,1630,4478.63918731774,4187.091754204256,4718.308925073796,263.0,8.0
681,German world,1640,7454.533393814595,6969.764328559234,7853.043075416821,445.0,21.0
682,German world,1650,4413.511513791187,4126.5373737461505,4649.421726249108,264.0,13.0
683,German world,1660,7392.405720288042,6912.209948101128,7787.155876592134,449.0,29.0
684,German world,1670,6418.150209297942,6000.837216802171,6761.206892752688,384.0,19.0
685,German world,1680,9904.001967243943,9259.167644592944,10434.095034280866,580.0,16.0
686,German world,1690,7184.554618090022,6716.935401841337,7568.966079824245,423.0,14.0
687,German world,1700,10977.448988523873,10262.87194657906,11564.874816357342,645.0,20.0
688,German world,1710,8938.746456253843,8356.794913293987,9417.146050441419,524.0,15.0
689,German world,1720,12000.300254658887,11219.410463221597,12642.239199315303,709.0,26.0
690,German world,1730,10001.661559152133,9351.110620165577,10536.454032811724,595.0,26.0
691,German world,1740,14186.258133982024,13263.596257422882,14944.742362880601,845.0,38.0
692,German world,1750,11697.725723789401,10937.415751160119,12322.746804604212,704.0,39.0
693,German world,1760,17203.216177242157,16085.046022006913,18122.42011263597,1035.0,57.0
694,German world,1770,14525.36458323315,13580.979564598885,15301.706557297863,870.0,44.0
695,German world,1780,21371.28083369041,19982.14306414969,22513.236642998672,1285.0,70.0
696,German world,1790,20050.386955067544,18746.998430560205,21121.851665035792,1204.0,64.0
697,German world,1800,27617.643777553607,25821.482924921125,29094.197338395814,1646.0,75.0
698,German world,1810,22710.70663069491,21234.676292853706,23924.093420667727,1368.0,77.0
699,German world,1820,29576.686717915447,27653.616982633564,31157.56710578088,1770.0,88.0
700,German world,1830,31742.580760475306,29680.025586605796,33438.12666993383,1919.0,115.0
701,German world,1840,57724.62845501,53976.81478541785,60805.55943683099,3533.0,255.0
702,German world,1850,48769.35008037453,45604.63127700934,51370.941586683395,3009.0,241.0
703,German world,1860,61233.948294574366,57259.7566180941,64500.975778652995,3769.0,293.0
704,German world,1870,54001.32983972107,50497.04402602371,56882.066099416406,3331.0,266.0
705,German world,1880,86693.1022744232,81065.66515369942,91319.19815377734,5323.0,401.0
706,Greek World,-1000,2.2574490483713454,1.0805039571677233,156077.46661966038,1.0,0.0
707,Greek World,-820,2.2574490483713454,1.0805039571677233,156077.46661966038,1.0,0.0
708,Greek World,-800,4.514898096742691,2.1610079143354466,312154.93323932076,2.0,0.0
709,Greek World,-760,5.514898096742691,3.1610079143354466,312155.93323932076,3.0,1.0
710,Greek World,-700,24.696230411523345,19.115448650833223,32.12547997139099,3.0,0.0
711,Greek World,-680,8.232076803841116,6.371816216944407,10.708493323796995,1.0,0.0
712,Greek World,-660,123.48115205761674,95.5772432541661,160.62739985695492,15.0,0.0
713,Greek World,-620,24.696230411523345,19.115448650833223,32.12547997139099,3.0,0.0
714,Greek World,-600,256.19438091907455,198.52630272527662,332.9632930377069,32.0,1.0
715,Greek World,-590,17.46415360768223,13.743632433888815,22.41698664759399,3.0,1.0
716,Greek World,-570,8.232076803841116,6.371816216944407,10.708493323796995,1.0,0.0
717,Greek World,-560,529.8529154458314,410.79623788444206,688.3435727230077,67.0,3.0
718,Greek World,-550,9.232076803841116,7.371816216944407,11.708493323796995,2.0,1.0
719,Greek World,-530,17.46415360768223,13.743632433888815,22.41698664759399,3.0,1.0
720,Greek World,-520,494.92460823046696,383.3089730166644,643.5095994278197,61.0,1.0
721,Greek World,-500,372.4434561728502,288.73172976249833,483.88219957086477,47.0,2.0
722,Greek World,-490,17.46415360768223,13.743632433888815,22.41698664759399,3.0,1.0
723,Greek World,-470,8.232076803841116,6.371816216944407,10.708493323796995,1.0,0.0
724,Greek World,-460,605.9416066804015,470.14258383694175,786.7200126371806,78.0,5.0
725,Greek World,-450,54.39246082304669,43.230897301666445,69.25095994278198,11.0,5.0
726,Greek World,-440,17.46415360768223,13.743632433888815,22.41698664759399,3.0,1.0
727,Greek World,-430,49.39246082304669,38.230897301666445,64.25095994278198,6.0,0.0
728,Greek World,-420,252.60754235650813,208.92397089401726,307.2155059595723,31.0,2.0
729,Greek World,-410,52.84983634962237,43.811856047038056,64.14803571577357,7.0,1.0
730,Greek World,-400,363.9488544473566,300.68299232926637,443.0362500104151,43.0,1.0
731,Greek World,-390,45.20819695801865,37.67654670586505,54.62336309647799,7.0,2.0
732,Greek World,-380,9.641639391603729,8.13530934117301,11.524672619295597,2.0,1.0
733,Greek World,-370,8.641639391603729,7.135309341173009,10.524672619295597,1.0,0.0
734,Greek World,-360,484.9318059298088,400.5773231056885,590.3816666805534,57.0,1.0
735,Greek World,-350,27.924918174811186,23.405928023519028,33.57401785788679,5.0,2.0
736,Greek World,-340,61.4914757412261,50.94716538821106,74.67270833506917,8.0,1.0
737,Greek World,-330,60.4914757412261,49.94716538821106,73.67270833506917,7.0,0.0
738,Greek World,-320,241.9659029649044,199.78866155284425,294.6908333402767,28.0,0.0
739,Greek World,-310,44.20819695801865,36.67654670586505,53.62336309647799,6.0,1.0
740,Greek World,-300,225.68262418169695,186.51804287049825,274.6414881016855,27.0,1.0
741,Greek World,-290,52.84983634962237,43.811856047038056,64.14803571577357,7.0,1.0
742,Greek World,-280,61.4914757412261,50.94716538821106,74.67270833506917,8.0,1.0
743,Greek World,-270,43.20819695801865,35.67654670586505,52.62336309647799,5.0,0.0
744,Greek World,-260,192.11606661528202,158.9768055058062,233.54279762450312,24.0,2.0
745,Greek World,-250,9.641639391603729,8.13530934117301,11.524672619295597,2.0,1.0
746,Greek World,-240,60.4914757412261,49.94716538821106,73.67270833506917,7.0,0.0
747,Greek World,-230,8.641639391603729,7.135309341173009,10.524672619295597,1.0,0.0
748,Greek World,-220,103.69967269924474,85.62371209407611,126.29607143154716,12.0,0.0
749,Greek World,-200,103.69967269924474,85.62371209407611,126.29607143154716,12.0,0.0
750,Greek World,-180,17.283278783207457,14.270618682346019,21.049345238591194,2.0,0.0
751,Greek World,-170,34.566557566414915,28.541237364692037,42.09869047718239,4.0,0.0
752,Greek World,-160,104.69967269924474,86.62371209407611,127.29607143154716,13.0,1.0
753,Greek World,-150,26.924918174811186,22.405928023519028,32.57401785788679,4.0,1.0
754,Greek World,-140,8.641639391603729,7.135309341173009,10.524672619295597,1.0,0.0
755,Greek World,-130,20.80793968270074,16.76739536820477,37.773229735126876,2.0,0.0
756,Greek World,-120,156.05954762025556,125.75546526153578,283.2992230134516,15.0,0.0
757,Greek World,-110,20.80793968270074,16.76739536820477,37.773229735126876,2.0,0.0
758,Greek World,-100,125.84763809620445,101.60437220922861,227.63937841076125,13.0,1.0
759,Greek World,-90,31.211909524051112,25.151093052307154,56.65984460269031,3.0,0.0
760,Greek World,-80,21.80793968270074,17.76739536820477,38.773229735126876,3.0,1.0
761,Greek World,-60,104.03969841350371,83.83697684102385,188.86614867563438,10.0,0.0
762,Greek World,-50,52.01984920675186,41.91848842051193,94.43307433781719,5.0,0.0
763,Greek World,-40,31.211909524051112,25.151093052307154,56.65984460269031,3.0,0.0
764,Greek World,-20,20.80793968270074,16.76739536820477,37.773229735126876,2.0,0.0
765,Greek World,0,20.80793968270074,16.76739536820477,37.773229735126876,2.0,0.0
766,Greek World,20,12.40396984135037,10.383697684102385,20.886614867563438,3.0,2.0
767,Greek World,30,10.40396984135037,8.383697684102385,18.886614867563438,1.0,0.0
768,Greek World,40,62.423819048102224,50.30218610461431,113.31968920538063,6.0,0.0
769,Greek World,50,20.80793968270074,16.76739536820477,37.773229735126876,2.0,0.0
770,Greek World,60,10.40396984135037,8.383697684102385,18.886614867563438,1.0,0.0
771,Greek World,70,10.40396984135037,8.383697684102385,18.886614867563438,1.0,0.0
772,Greek World,80,66.42381904810222,54.30218610461431,117.31968920538063,10.0,4.0
773,Greek World,100,104.03969841350371,83.83697684102385,188.86614867563438,10.0,0.0
774,Greek World,110,10.40396984135037,8.383697684102385,18.886614867563438,1.0,0.0
775,Greek World,130,21.80793968270074,17.76739536820477,38.773229735126876,3.0,1.0
776,Greek World,140,240.29130635105852,193.82504673435486,435.3921419539591,24.0,1.0
777,Greek World,150,20.80793968270074,16.76739536820477,37.773229735126876,2.0,0.0
778,Greek World,160,7.624141983239928,6.472849435995252,8.799198831206796,2.0,1.0
779,Greek World,170,26.496567932959714,21.89139774398101,31.196795324827185,4.0,0.0
780,Greek World,180,15.248283966479857,12.945698871990505,17.598397662413593,4.0,2.0
781,Greek World,190,6.624141983239928,5.472849435995252,7.799198831206796,1.0,0.0
782,Greek World,200,53.99313586591943,44.78279548796202,63.39359064965437,9.0,1.0
783,Greek World,210,13.248283966479857,10.945698871990505,15.598397662413593,2.0,0.0
784,Greek World,220,7.624141983239928,6.472849435995252,8.799198831206796,2.0,1.0
785,Greek World,240,105.98627173183885,87.56559097592404,124.78718129930874,16.0,0.0
786,Greek World,250,6.624141983239928,5.472849435995252,7.799198831206796,1.0,0.0
787,Greek World,280,59.61727784915936,49.25564492395727,70.19278948086117,9.0,0.0
788,Greek World,300,6.624141983239928,5.472849435995252,7.799198831206796,1.0,0.0
789,Greek World,310,14.248283966479857,11.945698871990505,16.598397662413593,3.0,1.0
790,Greek World,320,13.248283966479857,10.945698871990505,15.598397662413593,2.0,0.0
791,Greek World,340,72.86556181563921,60.20134379594778,85.79118714327475,11.0,0.0
792,Greek World,350,13.248283966479857,10.945698871990505,15.598397662413593,2.0,0.0
793,Greek World,370,6.624141983239928,5.472849435995252,7.799198831206796,1.0,0.0
794,Greek World,380,41.74485189943957,34.83709661597152,48.79519298724078,8.0,2.0
795,Greek World,400,62.61727784915936,52.25564492395727,73.19278948086117,12.0,3.0
796,Greek World,420,6.624141983239928,5.472849435995252,7.799198831206796,1.0,0.0
797,Greek World,440,86.11384578211907,71.14704266793828,101.38958480568836,13.0,0.0
798,Greek World,450,11.12067499445044,9.5862863546261,16.340029329932023,2.0,1.0
799,Greek World,460,20.24134998890088,17.1725727092522,30.68005865986405,2.0,0.0
800,Greek World,470,10.12067499445044,8.5862863546261,15.340029329932024,1.0,0.0
801,Greek World,480,101.2067499445044,85.862863546261,153.40029329932025,10.0,0.0
802,Greek World,500,40.48269997780176,34.3451454185044,61.3601173197281,4.0,0.0
803,Greek World,510,10.12067499445044,8.5862863546261,15.340029329932024,1.0,0.0
804,Greek World,520,40.48269997780176,34.3451454185044,61.3601173197281,4.0,0.0
805,Greek World,530,30.36202498335132,25.7588590638783,46.020087989796075,3.0,0.0
806,Greek World,540,175.05147490565747,148.96686802864372,263.7804986088444,20.0,3.0
807,Greek World,550,10.12067499445044,8.5862863546261,15.340029329932024,1.0,0.0
808,Greek World,560,20.24134998890088,17.1725727092522,30.68005865986405,2.0,0.0
809,Greek World,570,10.12067499445044,8.5862863546261,15.340029329932024,1.0,0.0
810,Greek World,580,10.12067499445044,8.5862863546261,15.340029329932024,1.0,0.0
811,Greek World,590,10.12067499445044,8.5862863546261,15.340029329932024,1.0,0.0
812,Greek World,600,20.24134998890088,17.1725727092522,30.68005865986405,2.0,0.0
813,Greek World,610,20.24134998890088,17.1725727092522,30.68005865986405,2.0,0.0
814,Greek World,620,40.48269997780176,34.3451454185044,61.3601173197281,4.0,0.0
815,Greek World,630,40.48269997780176,34.3451454185044,61.3601173197281,4.0,0.0
816,Greek World,640,62.72404996670264,53.5177181277566,94.04017597959215,8.0,2.0
817,Greek World,660,20.24134998890088,17.1725727092522,30.68005865986405,2.0,0.0
818,Greek World,670,20.24134998890088,17.1725727092522,30.68005865986405,2.0,0.0
819,Greek World,680,53.6033749722522,45.9314317731305,79.70014664966013,8.0,3.0
820,Greek World,690,21.24134998890088,18.1725727092522,31.68005865986405,3.0,1.0
821,Greek World,700,41.48269997780176,35.3451454185044,62.3601173197281,5.0,1.0
822,Greek World,720,40.48269997780176,34.3451454185044,61.3601173197281,4.0,0.0
823,Greek World,730,10.8891074618296,9.677092135388822,12.275905551417736,1.0,0.0
824,Greek World,760,10.8891074618296,9.677092135388822,12.275905551417736,1.0,0.0
825,Greek World,790,10.8891074618296,9.677092135388822,12.275905551417736,1.0,0.0
826,Greek World,880,10.8891074618296,9.677092135388822,12.275905551417736,1.0,0.0
827,Greek World,900,21.7782149236592,19.354184270777644,24.551811102835472,2.0,0.0
828,Greek World,940,10.8891074618296,9.677092135388822,12.275905551417736,1.0,0.0
829,Greek World,960,32.6673223854888,29.031276406166466,36.82771665425321,3.0,0.0
830,Greek World,980,10.8891074618296,9.677092135388822,12.275905551417736,1.0,0.0
831,Greek World,990,10.8891074618296,9.677092135388822,12.275905551417736,1.0,0.0
832,Greek World,1000,10.8891074618296,9.677092135388822,12.275905551417736,1.0,0.0
833,Greek World,1010,10.8891074618296,9.677092135388822,12.275905551417736,1.0,0.0
834,Greek World,1040,34.746635989684286,30.24197610144752,40.649888417862016,3.0,0.0
835,Greek World,1060,11.582211996561428,10.080658700482507,13.549962805954005,1.0,0.0
836,Greek World,1080,11.582211996561428,10.080658700482507,13.549962805954005,1.0,0.0
837,Greek World,1090,11.582211996561428,10.080658700482507,13.549962805954005,1.0,0.0
838,Greek World,1100,11.582211996561428,10.080658700482507,13.549962805954005,1.0,0.0
839,Greek World,1120,11.582211996561428,10.080658700482507,13.549962805954005,1.0,0.0
840,Greek World,1130,11.582211996561428,10.080658700482507,13.549962805954005,1.0,0.0
841,Greek World,1140,35.746635989684286,31.24197610144752,41.649888417862016,4.0,1.0
842,Greek World,1160,23.164423993122856,20.161317400965014,27.09992561190801,2.0,0.0
843,Greek World,1180,23.164423993122856,20.161317400965014,27.09992561190801,2.0,0.0
844,Greek World,1190,34.746635989684286,30.24197610144752,40.649888417862016,3.0,0.0
845,Greek World,1200,11.582211996561428,10.080658700482507,13.549962805954005,1.0,0.0
846,Greek World,1210,24.164423993122856,21.161317400965014,28.09992561190801,3.0,1.0
847,Greek World,1220,23.164423993122856,20.161317400965014,27.09992561190801,2.0,0.0
848,Greek World,1230,34.746635989684286,30.24197610144752,40.649888417862016,3.0,0.0
849,Greek World,1240,24.164423993122856,21.161317400965014,28.09992561190801,3.0,1.0
850,Greek World,1250,11.582211996561428,10.080658700482507,13.549962805954005,1.0,0.0
851,Greek World,1260,23.164423993122856,20.161317400965014,27.09992561190801,2.0,0.0
852,Greek World,1280,81.07548397593,70.56461090337756,94.84973964167803,7.0,0.0
853,Greek World,1300,23.164423993122856,20.161317400965014,27.09992561190801,2.0,0.0
854,Greek World,1310,36.20456222438374,31.40990955642484,39.70485641885436,2.0,0.0
855,Greek World,1320,90.51140556095936,78.5247738910621,99.26214104713591,5.0,0.0
856,Greek World,1330,72.40912444876749,62.81981911284968,79.40971283770872,4.0,0.0
857,Greek World,1340,72.40912444876749,62.81981911284968,79.40971283770872,4.0,0.0
858,Greek World,1360,108.61368667315122,94.22972866927452,119.11456925656309,6.0,0.0
859,Greek World,1370,54.30684333657561,47.11486433463726,59.55728462828154,3.0,0.0
860,Greek World,1380,90.51140556095936,78.5247738910621,99.26214104713591,5.0,0.0
861,Greek World,1390,108.61368667315122,94.22972866927452,119.11456925656309,6.0,0.0
862,Greek World,1400,18.10228111219187,15.70495477821242,19.85242820942718,1.0,0.0
863,Greek World,1410,36.20456222438374,31.40990955642484,39.70485641885436,2.0,0.0
864,Greek World,1420,108.61368667315122,94.22972866927452,119.11456925656309,6.0,0.0
865,Greek World,1430,18.10228111219187,15.70495477821242,19.85242820942718,1.0,0.0
866,Greek World,1440,56.30684333657561,49.11486433463726,61.55728462828154,5.0,2.0
867,Greek World,1450,18.10228111219187,15.70495477821242,19.85242820942718,1.0,0.0
868,Greek World,1460,73.40912444876749,63.81981911284968,80.40971283770872,5.0,1.0
869,Greek World,1480,72.40912444876749,62.81981911284968,79.40971283770872,4.0,0.0
870,Greek World,1490,54.30684333657561,47.11486433463726,59.55728462828154,3.0,0.0
871,Greek World,1500,36.20456222438374,31.40990955642484,39.70485641885436,2.0,0.0
872,Greek World,1520,36.20456222438374,31.40990955642484,39.70485641885436,2.0,0.0
873,Greek World,1530,72.40912444876749,62.81981911284968,79.40971283770872,4.0,0.0
874,Greek World,1540,72.40912444876749,62.81981911284968,79.40971283770872,4.0,0.0
875,Greek World,1550,54.30684333657561,47.11486433463726,59.55728462828154,3.0,0.0
876,Greek World,1560,39.20456222438374,34.409909556424836,42.70485641885436,5.0,3.0
877,Greek World,1580,109.61368667315122,95.22972866927452,120.11456925656309,7.0,1.0
878,Greek World,1600,52.07196265359494,45.797416957031515,57.725110666301035,3.0,0.0
