,individual_wikidata_id,individual_name,score,productive_year,birthyear,country_name,region_name,period
71,Q5684449,Rodrigo Méndez Silva,20,1641.0,1606.0,Italy,Italy,1600
72,Q445084,Fra Mauro,22,1420.0,1385.0,Italy,Italy,1350
73,Q55228048,Francesco Gasparoni,19,1837.0,1802.0,Italy,Italy,1800
74,Q65560398,Peter Argutinsky-Dolgorukov,4,1885.0,1850.0,Italy,Italy,1850
75,Q16527471,Antonio D'Alessandri,16,1853.0,1818.0,Italy,Italy,1800
76,Q4013084,Vincenzo Angelo Orelli,20,1786.0,1751.0,Italy,Italy,1750
77,Q3770911,Giuseppe Maria Galanti,34,1778.0,1743.0,Italy,Italy,1700
78,Q16268404,Carlo Gervasoni,20,1797.0,1762.0,Italy,Italy,1750
79,Q55227915,Marco Faustino Gagliuffi,12,1800.0,1765.0,Italy,Italy,1750
80,Q3697708,Cristoforo Marzaroli,6,1871.0,1836.0,Italy,Italy,1800
81,Q88791674,Giacomo Cambruzzi,8,1779.0,1744.0,Italy,Italy,1700
82,Q28599878,Veronica Fontana,16,1686.0,1651.0,Italy,Italy,1650
83,Q21611837,August Emil Vogl,26,1868.0,1833.0,Italy,Italy,1800
84,Q27267717,Federico Travaglini,12,1849.0,1814.0,Italy,Italy,1800
85,Q3875873,Niccolò Liburnio,27,1509.0,1474.0,Italy,Italy,1450
86,Q48809088,Alessandro Bevilacqua,1,1594.0,1559.0,Italy,Italy,1550
87,Q1091222,Alberto Arnoldi,14,1377.0,1350.0,Italy,Italy,1350
88,Q23710591,Giovanni Tarcagnota,21,1525.0,1490.0,Italy,Italy,1450
89,Q87181318,Domenico Jacovacci,5,1659.0,1624.0,Italy,Italy,1600
90,Q982557,Giacomo Serpotta,48,1691.0,1656.0,Italy,Italy,1650
91,Q17329181,Michele Vecchio,1,1765.0,1730.0,Italy,Italy,1700
92,Q35555778,Giuseppe Francesco Re,4,1883.0,1848.0,Italy,Italy,1800
93,Q950359,Giuseppe Gariboldi,32,1868.0,1833.0,Italy,Italy,1800
94,Q110176209,Luigi Terrazzi,2,1885.0,1850.0,Italy,Italy,1850
95,Q3749938,Francesco Durante,27,1879.0,1844.0,Italy,Italy,1800
96,Q96053280,Giuseppe Poggi,1,1836.0,1801.0,Italy,Italy,1800
97,Q102075862,Vittorio Besso,5,1863.0,1828.0,Italy,Italy,1800
98,Q21209119,Bernardo Maria Valera,1,1746.0,1711.0,Italy,Italy,1700
99,Q19966614,Luigi Toro,9,1870.0,1835.0,Italy,Italy,1800
100,Q18418005,Francesco da Nardò,2,1445.0,1410.0,Italy,Italy,1400
101,Q3763686,Giannina Milli,26,1860.0,1825.0,Italy,Italy,1800
102,Q24232514,Cornelio Amalteo,16,1565.0,1530.0,Italy,Italy,1500
103,Q2854095,Antoine Jean Sticotti,8,1750.0,1715.0,Italy,Italy,1700
104,Q3856565,Michele Cotumacci,1,1717.0,1682.0,Italy,Italy,1650
105,Q3770078,Giuseppe Battista Piacenza,13,1770.0,1735.0,Italy,Italy,1700
106,Q20646109,Jean-Baptiste Venier,6,1701.0,1701.0,Italy,Italy,1700
107,Q3769471,Giulio Acciano,16,1681.0,1651.0,Italy,Italy,1650
108,Q30018468,Francesco Maria Francia,35,1692.0,1657.0,Italy,Italy,1650
109,Q3903976,Pietro Isella,5,1847.0,1812.0,Italy,Italy,1800
110,Q43174,Defendente Ferrari,33,1525.0,1490.0,Italy,Italy,1450
111,Q16941992,Carlos Mangiagalli,7,1877.0,1842.0,Italy,Italy,1800
112,Q7452639,Serafino de' Serafini,14,1359.0,1324.0,Italy,Italy,1300
113,Q763820,Lorenzo di Niccolò,20,1408.0,1373.0,Italy,Italy,1350
114,Q1140445,Cristoforo Caresana,26,1675.0,1640.0,Italy,Italy,1600
115,Q431336,Pietro Custodi,27,1806.0,1771.0,Italy,Italy,1750
116,Q21519953,Emilio Marcucci,16,1872.0,1837.0,Italy,Italy,1800
117,Q24033544,Daniele Morchio,1,1859.0,1824.0,Italy,Italy,1800
118,Q349507,Apostolo Zeno,82,1703.0,1668.0,Italy,Italy,1650
119,Q110583522,Angelo Carboni,5,1782.0,1750.0,Italy,Italy,1750
120,Q740094,Sebastiano Ciampi,47,1804.0,1769.0,Italy,Italy,1750
121,Q3616961,Angelo De Santi,23,1882.0,1847.0,Italy,Italy,1800
122,Q106767840,Gian Giacomo Dotti,6,1759.0,1724.0,Italy,Italy,1700
123,Q17279924,Iacopo Bussolari,4,1347.0,1312.0,Italy,Italy,1300
124,Q19357491,Francesco Scannelli,27,1651.0,1616.0,Italy,Italy,1600
125,Q1042124,Carlo Dossi,52,1884.0,1849.0,Italy,Italy,1800
126,Q2903544,Attilio Zuccagni-Orlandini,28,1819.0,1784.0,Italy,Italy,1750
127,Q24262669,Girolamo Donati,32,1489.0,1454.0,Italy,Italy,1450
128,Q3710748,Giuseppe Moletti,39,1566.0,1531.0,Italy,Italy,1500
129,Q55227549,Girolamo Ferri,8,1748.0,1713.0,Italy,Italy,1700
130,Q1526453,Giovanni di Candida,18,1480.0,1445.0,Italy,Italy,1400
131,Q971789,Pietro Bon,5,1436.0,1401.0,Italy,Italy,1400
132,Q312686,Giacomo Carissimi,96,1640.0,1605.0,Italy,Italy,1600
133,Q3850259,Martino Montanini,5,1540.0,1505.0,Italy,Italy,1500
134,Q111153488,Niccolò Beccari,7,1365.0,1330.0,Italy,Italy,1300
135,Q55225004,Domenico Alari,5,1847.0,1812.0,Italy,Italy,1800
136,Q38776436,Giuseppe Passi,20,1604.0,1569.0,Italy,Italy,1550
137,Q434834,Flavio Biondo,85,1427.0,1392.0,Italy,Italy,1350
138,Q325464,Gaspare Landi,45,1791.0,1756.0,Italy,Italy,1750
139,Q16180509,Enea Brizzi,5,1856.0,1821.0,Italy,Italy,1800
140,Q94939661,Francesco Torriani,14,1647.0,1612.0,Italy,Italy,1600
141,Q770787,Giovanni Aurispa,47,1411.0,1376.0,Italy,Italy,1350
142,Q21548559,Giuseppe Dardani,2,1728.0,1693.0,Italy,Italy,1650
143,Q86835839,Carlo Latini,8,1832.0,1797.0,Italy,Italy,1750
144,Q63982799,Vincenzo Campanari,13,1807.0,1772.0,Italy,Italy,1750
145,Q2345205,Bernardo Castello,59,1592.0,1557.0,Italy,Italy,1550
146,Q2306932,Gregorio De Ferrari,55,1682.0,1647.0,Italy,Italy,1600
147,Q4231486,Placido Costanzi,37,1737.0,1702.0,Italy,Italy,1700
148,Q146041,Zan Ganassa,13,1575.0,1540.0,Italy,Italy,1500
149,Q23619845,Filiberto Petiti,25,1880.0,1845.0,Italy,Italy,1800
150,Q3618875,Anton Maria Borromeo,17,1759.0,1724.0,Italy,Italy,1700
151,Q1394214,Guiniforte Solari,21,1464.0,1429.0,Italy,Italy,1400
152,Q34485558,Baldassarre Lombardi,22,1753.0,1718.0,Italy,Italy,1700
153,Q2260160,Cola Petruccioli,7,1395.0,1360.0,Italy,Italy,1350
154,Q3108131,Giuseppe Porta,50,1555.0,1520.0,Italy,Italy,1500
155,Q318787,Pietro Pomponazzi,83,1497.0,1462.0,Italy,Italy,1450
156,Q2016286,Francesco Battaglioli,18,1760.0,1725.0,Italy,Italy,1700
157,Q64828851,Muzio Muzii,9,1570.0,1535.0,Italy,Italy,1500
158,Q1377115,Alessandro Striggio,52,1575.0,1540.0,Italy,Italy,1500
159,Q3734277,Eugenio Agneni,18,1851.0,1816.0,Italy,Italy,1800
160,Q496652,Andreas Chyliński,8,1625.0,1590.0,Italy,Italy,1550
161,Q882194,Gaetano Chiaveri,29,1724.0,1689.0,Italy,Italy,1650
162,Q3953749,Sebastiano De Albertis,31,1863.0,1828.0,Italy,Italy,1800
163,Q599457,Antonio Abbondi,14,1500.0,1465.0,Italy,Italy,1450
164,Q958865,Dario Castello,43,1631.0,1602.0,Italy,Italy,1600
165,Q2690429,Domenico Duprà,28,1724.0,1689.0,Italy,Italy,1650
166,Q3831618,Liberale Cozza,7,1803.0,1768.0,Italy,Italy,1750
167,Q104275,Christoph Traugott Delius,24,1763.0,1728.0,Italy,Italy,1700
168,Q3712929,Domenico Bruni,10,1626.0,1591.0,Italy,Italy,1550
169,Q16576156,Mariano Coppedè,8,1874.0,1839.0,Italy,Italy,1800
170,Q3721462,Elena Montecchi,9,1849.0,1814.0,Italy,Italy,1800
171,Q30234184,Marco Lastri,31,1766.0,1731.0,Italy,Italy,1700
172,Q56334603,Pietro Stefanoni,23,1624.0,1589.0,Italy,Italy,1550
173,Q52993314,Anna Mombelli,3,1817.0,1795.0,Italy,Italy,1750
174,Q2256273,Giovanni Maria Butteri,23,1575.0,1540.0,Italy,Italy,1500
175,Q18417109,Ciro Cuciniello,2,1819.0,1784.0,Italy,Italy,1750
176,Q3955733,Serafino Calindri,18,1768.0,1733.0,Italy,Italy,1700
177,Q2311008,Luigi Crosio,29,1869.0,1834.0,Italy,Italy,1800
178,Q17510939,Francesco Carradori,34,1782.0,1747.0,Italy,Italy,1700
179,Q202420,Cesare Lombroso,117,1870.0,1835.0,Italy,Italy,1800
180,Q98636687,Vincenzo Mela,10,1856.0,1821.0,Italy,Italy,1800
181,Q19165,Antonio Rinaldi,38,1745.0,1710.0,Italy,Italy,1700
182,Q644181,Rinaldo d'Aquino,10,1263.0,1228.0,Italy,Italy,1200
183,Q21289023,Girolamo Carattoni,29,1792.0,1757.0,Italy,Italy,1750
184,Q4013340,Vincenzo Lazari,26,1858.0,1823.0,Italy,Italy,1800
185,Q76718,Anton Raphael Mengs,117,1763.0,1728.0,Italy,Italy,1700
186,Q3613838,Ambrogio Merodio,1,1625.0,1590.0,Italy,Italy,1550
187,Q3856471,Michelangelo Ziccardi,6,1837.0,1802.0,Italy,Italy,1800
188,Q2857183,Antonio Baboccio da Piperno,22,1386.0,1351.0,Italy,Italy,1350
189,Q3349145,Oderico Rinaldi,46,1630.0,1595.0,Italy,Italy,1550
190,Q55226311,Carlo Francesco Camozzi,11,1707.0,1672.0,Italy,Italy,1650
191,Q1697612,Johannes Hadus,11,1524.0,1490.0,Italy,Italy,1450
192,Q3903637,Pietro Anderlini,10,1722.0,1687.0,Italy,Italy,1650
193,Q21345058,Marie Collart-Henrotin,18,1877.0,1842.0,Italy,Italy,1800
194,Q54152481,Bartolomeo Carrea,2,1781.0,1746.0,Italy,Italy,1700
195,Q100149173,Ferdinando Manzini,6,1852.0,1817.0,Italy,Italy,1800
196,Q1054145,Carlo Braccesco,23,1485.0,1450.0,Italy,Italy,1450
197,Q59417378,Cesare Rossi,9,1864.0,1829.0,Italy,Italy,1800
198,Q3619375,Antonio Carpenè,14,1873.0,1838.0,Italy,Italy,1800
199,Q1440908,Francesco Antonio Zaccaria,55,1749.0,1714.0,Italy,Italy,1700
200,Q105871724,Giovanni Battista Grappelli,8,1685.0,1650.0,Italy,Italy,1650
201,Q4763275,Angiolo Maria Colomboni,3,1643.0,1608.0,Italy,Italy,1600
202,Q3839342,Luigi Biondi,25,1811.0,1776.0,Italy,Italy,1750
203,Q3846114,Marco Faustini,2,1641.0,1606.0,Italy,Italy,1600
204,Q3929063,Raffaele Del Ponte,1,1848.0,1813.0,Italy,Italy,1800
205,Q94643969,Bernardo de Tillier,1,1805.0,1770.0,Italy,Italy,1750
206,Q58819510,Giuseppe Maria Casotti,1,1714.0,1679.0,Italy,Italy,1650
207,Q1355714,Gaetano Latilla,42,1746.0,1711.0,Italy,Italy,1700
208,Q2600590,Felice Riccio,27,1577.0,1542.0,Italy,Italy,1500
209,Q47468662,Adriano Baldini,10,1845.0,1810.0,Italy,Italy,1800
210,Q3694324,Corrado Tamburino Merlini,7,1816.0,1781.0,Italy,Italy,1750
211,Q942721,Ludovico Balbi,28,1580.0,1545.0,Italy,Italy,1500
212,Q954126,Salaì,29,1515.0,1480.0,Italy,Italy,1450
213,Q3770529,Giuseppe Felici,14,1874.0,1839.0,Italy,Italy,1800
214,Q94896198,Domenico Laboccetta,9,1858.0,1823.0,Italy,Italy,1800
215,Q3108086,Giuseppe Maria Mazza,32,1688.0,1653.0,Italy,Italy,1650
216,Q3766991,Giovanni Cavalcanti,30,1416.0,1381.0,Italy,Italy,1350
217,Q3712936,Domenico Caligo,9,1873.0,1838.0,Italy,Italy,1800
218,Q531430,Antonio Gherardi,40,1673.0,1638.0,Italy,Italy,1600
219,Q744092,Cristoforo Foppa,26,1487.0,1452.0,Italy,Italy,1450
220,Q5186474,Cristofano Robetta,34,1497.0,1462.0,Italy,Italy,1450
221,Q105479871,Giuseppe de Levis,12,1587.0,1552.0,Italy,Italy,1550
222,Q3299661,Matthäus Greuter,65,1599.0,1564.0,Italy,Italy,1550
223,Q63967949,Raffaele Leonetti,3,1882.0,1847.0,Italy,Italy,1800
224,Q55226555,Orazio Cardaneti,7,1566.0,1531.0,Italy,Italy,1500
225,Q320857,Luigi Bodio,30,1875.0,1840.0,Italy,Italy,1800
226,Q3099938,Gaëtan de Tiène,39,1422.0,1387.0,Italy,Italy,1350
227,Q5026703,Camillo Guerra,24,1832.0,1797.0,Italy,Italy,1750
228,Q28532428,Melchiorre Balbi,14,1831.0,1796.0,Italy,Italy,1750
229,Q171637,Giovanni Aldini,51,1797.0,1762.0,Italy,Italy,1750
230,Q98960664,Giovanni Pietro Astemio,3,1540.0,1505.0,Italy,Italy,1500
231,Q3758661,Gaspare Negro,7,1510.0,1475.0,Italy,Italy,1450
232,Q102279696,Vincenzo Curti,1,1871.0,1836.0,Italy,Italy,1800
233,Q2835213,Mariana Starke,24,1797.0,1762.0,Italy,Italy,1750
234,Q109860513,Ingolfo Conti,17,1607.0,1572.0,Italy,Italy,1550
235,Q4228919,Marie Colban,16,1849.0,1814.0,Italy,Italy,1800
236,Q954504,Moretto da Brescia,73,1533.0,1498.0,Italy,Italy,1450
237,Q3605037,Adamo Bianchi,5,1799.0,1764.0,Italy,Italy,1750
238,Q21589763,Adolf Harmel,2,1882.0,1847.0,Italy,Italy,1800
239,Q30234205,Mariano Vittori,23,1520.0,1485.0,Italy,Italy,1450
240,Q104252036,Lelio Pellesina,1,1637.0,1602.0,Italy,Italy,1600
241,Q55227403,Liberato Fassoni,19,1756.0,1721.0,Italy,Italy,1700
242,Q98106199,Carlo Cecconi,12,1855.0,1820.0,Italy,Italy,1800
243,Q86919399,Riccardo Bartolini,31,1505.0,1470.0,Italy,Italy,1450
244,Q3839816,Luigi Manfredini,28,1806.0,1771.0,Italy,Italy,1750
245,Q106584889,Filippo Antolini,6,1822.0,1787.0,Italy,Italy,1750
246,Q3619784,Antonio Maffei,5,1840.0,1805.0,Italy,Italy,1800
247,Q1995074,Ercole Procaccini the Younger,23,1640.0,1605.0,Italy,Italy,1600
248,Q16551798,Emanuele Barba,14,1854.0,1819.0,Italy,Italy,1800
249,Q3767740,Giovanni Miazzi,12,1733.0,1698.0,Italy,Italy,1650
250,Q16059521,Dario Querci,7,1866.0,1831.0,Italy,Italy,1800
251,Q23308779,Giuseppe Romegialli,7,1814.0,1779.0,Italy,Italy,1750
252,Q5563846,Giovanni Francesco Sagredo,16,1606.0,1571.0,Italy,Italy,1550
253,Q3762112,Giacomo Giacopelli,6,1843.0,1808.0,Italy,Italy,1800
254,Q4196226,Mikhail Ivanov,20,1884.0,1849.0,Italy,Italy,1800
255,Q11906051,Antonio Gandini,10,1821.0,1786.0,Italy,Italy,1750
256,Q60022028,Janez Zima,4,1882.0,1847.0,Italy,Italy,1800
257,Q921242,Stefano della Bella,110,1645.0,1610.0,Italy,Italy,1600
258,Q26857828,Josef Friedrich Lentner,21,1849.0,1814.0,Italy,Italy,1800
259,Q102278235,Enrico Ricordi,1,1883.0,1848.0,Italy,Italy,1800
260,Q41559496,Moise Amar,11,1879.0,1844.0,Italy,Italy,1800
261,Q536325,Giuseppe Rusnati,11,1685.0,1650.0,Italy,Italy,1650
262,Q3606775,Agostino Inveges,13,1630.0,1595.0,Italy,Italy,1550
263,Q60481121,Antonio Ormanni,2,1492.0,1457.0,Italy,Italy,1450
264,Q101808965,Raffaele Ambrosi de Magistris,11,1866.0,1831.0,Italy,Italy,1800
265,Q3904292,Pietro Terziani,19,1800.0,1765.0,Italy,Italy,1750
266,Q108892330,Antonio Agostini,2,1760.0,1725.0,Italy,Italy,1700
267,Q25993123,Bartolomeo Arbotori,12,1629.0,1594.0,Italy,Italy,1550
268,Q3769569,Giulio Cesare Gattoni,10,1776.0,1741.0,Italy,Italy,1700
269,Q5295436,Donato Lovreglio,23,1876.0,1841.0,Italy,Italy,1800
270,Q769588,Augusto Pierantoni,32,1875.0,1840.0,Italy,Italy,1800
271,Q31676457,Giovanni Francesco Beretta,12,1713.0,1678.0,Italy,Italy,1650
272,Q5565292,Giulio Viotti,9,1877.0,1845.0,Italy,Italy,1800
273,Q110485811,Gregorio Giannini,4,1767.0,1732.0,Italy,Italy,1700
274,Q100136662,Dario Chini,4,1882.0,1847.0,Italy,Italy,1800
275,Q26944037,Alessandro Pepoli,27,1792.0,1757.0,Italy,Italy,1750
276,Q20056516,Francisco Balbasor,6,1708.0,1673.0,Italy,Italy,1650
277,Q55037521,Francesco Gerloni,6,1870.0,1835.0,Italy,Italy,1800
278,Q167220,Cornelis Cort,68,1568.0,1533.0,Italy,Italy,1500
279,Q3754160,Fulberto Alarni,5,1884.0,1849.0,Italy,Italy,1800
280,Q55677818,Gustavo Adolfo Noseda,13,1866.0,1837.0,Italy,Italy,1800
281,Q43957,Édouard Bérard,19,1860.0,1825.0,Italy,Italy,1800
282,Q1446029,Francesco Ambrosoli,47,1832.0,1797.0,Italy,Italy,1750
283,Q104219546,Francesco Scalzi,8,1856.0,1821.0,Italy,Italy,1800
284,Q3388083,Pietro Baschenis,10,1625.0,1590.0,Italy,Italy,1550
285,Q334262,Guercino,136,1626.0,1591.0,Italy,Italy,1550
286,Q60817951,Sigismondo Manci,17,1769.0,1734.0,Italy,Italy,1700
287,Q21663920,Sebastiano Donati,15,1746.0,1711.0,Italy,Italy,1700
288,Q3071883,Filippo Colini,6,1846.0,1811.0,Italy,Italy,1800
289,Q682088,Nicola Bettoli,18,1815.0,1780.0,Italy,Italy,1750
290,Q1042332,Carlo di Cesare del Palagio,21,1573.0,1538.0,Italy,Italy,1500
291,Q3750378,Francesco Ottavio Magnocavalli,19,1742.0,1707.0,Italy,Italy,1700
292,Q21055305,Stefano Folchetti,12,1475.0,1440.0,Italy,Italy,1400
293,Q58870794,Pietro Giovanni da Venezia,1,1525.0,1490.0,Italy,Italy,1450
294,Q1563280,Salvestro del Pollaiuolo,1,1635.0,1600.0,Italy,Italy,1600
295,Q724827,Alessandro Leopardi,17,1482.0,1447.0,Italy,Italy,1400
296,Q722736,Hugh Aycelin,11,1265.0,1230.0,Italy,Italy,1200
297,Q699290,Cristiano Giuseppe Lidarti,26,1765.0,1730.0,Italy,Italy,1700
298,Q17576311,Johann Thuille,19,1625.0,1590.0,Italy,Italy,1550
299,Q1345485,Ignatius Knoblecher,24,1854.0,1819.0,Italy,Italy,1800
300,Q3908321,Ponziano Loverini,25,1880.0,1845.0,Italy,Italy,1800
301,Q22328339,Pellegrino Erri,9,1546.0,1511.0,Italy,Italy,1500
302,Q52218545,Alfred Von Schüssler,11,1849.0,1820.0,Italy,Italy,1800
303,Q7442579,Sebastiano Festa,28,1524.0,1490.0,Italy,Italy,1450
304,Q3741979,Federigo Verdinois,35,1879.0,1844.0,Italy,Italy,1800
305,Q4762938,Angelo Pizzi,13,1810.0,1775.0,Italy,Italy,1750
306,Q3081009,Francesco Maria Raineri,23,1711.0,1676.0,Italy,Italy,1650
307,Q105801550,Paolo Della Cella,18,1827.0,1792.0,Italy,Italy,1750
308,Q50810349,Fulgenzio Cuniliati,31,1720.0,1685.0,Italy,Italy,1650
309,Q4013970,Virginia Ferni Germano,6,1884.0,1849.0,Italy,Italy,1800
310,Q106351451,Giovanni Battista Sesti,15,1735.0,1700.0,Italy,Italy,1700
311,Q94945158,Tommaso Nasini,8,1698.0,1663.0,Italy,Italy,1650
312,Q3768475,Giovanni di Bartolomeo Cristiani,15,1375.0,1340.0,Italy,Italy,1300
313,Q1117014,Tomaso Cecchino,14,1618.0,1583.0,Italy,Italy,1550
314,Q93856686,Giulio Marchesi,9,1595.0,1560.0,Italy,Italy,1550
315,Q55875388,Gian Leonardo Marugj,20,1788.0,1753.0,Italy,Italy,1750
316,Q21001595,Andrea Verni,5,1800.0,1765.0,Italy,Italy,1750
317,Q3547624,Ubertino Pusculus,23,1465.0,1430.0,Italy,Italy,1400
318,Q29639051,Charles Henry Jones,10,1883.0,1848.0,Italy,Italy,1800
319,Q42303905,Muzio Camuzio,1,1752.0,1717.0,Italy,Italy,1700
320,Q107028895,Antonio Molino,9,1530.0,1495.0,Italy,Italy,1450
321,Q15449332,Lucy Madox Brown,29,1878.0,1843.0,Italy,Italy,1800
322,Q3759841,Gennaro Ravizza,11,1801.0,1766.0,Italy,Italy,1750
323,Q2832825,Alessandro Vasta,1,1761.0,1726.0,Italy,Italy,1700
324,Q715845,Nanni di Baccio Bigio,22,1547.0,1512.0,Italy,Italy,1500
325,Q3651546,Camillo Miola,23,1875.0,1840.0,Italy,Italy,1800
326,Q3769747,Giulio Perticari,34,1814.0,1779.0,Italy,Italy,1750
327,Q1411610,Domenico de' Rossi,36,1694.0,1659.0,Italy,Italy,1650
328,Q61472417,Francesco Baldassini,11,1820.0,1785.0,Italy,Italy,1750
329,Q3659576,Carlo Marchesetti,33,1885.0,1850.0,Italy,Italy,1850
330,Q51559955,Ignaz Stolz,5,1875.0,1840.0,Italy,Italy,1800
331,Q3836360,Lodovico Bolognini,14,1774.0,1739.0,Italy,Italy,1700
332,Q527235,Flaminio Vacca,29,1573.0,1538.0,Italy,Italy,1500
333,Q43134370,Luigi Monteverde,23,1876.0,1841.0,Italy,Italy,1800
334,Q3107968,Giuseppe Agosti,14,1750.0,1715.0,Italy,Italy,1700
335,Q88169279,Alessandro Ferraioli,11,1881.0,1846.0,Italy,Italy,1800
336,Q594181,Giuseppe Maria Orlandini,52,1711.0,1676.0,Italy,Italy,1650
337,Q3762089,Giacomo Favretto,54,1884.0,1849.0,Italy,Italy,1800
338,Q16559553,Giorgio Lapazaya,2,1530.0,1495.0,Italy,Italy,1450
339,Q734344,Giovanni da Campione,3,1355.0,1320.0,Italy,Italy,1300
340,Q102278227,Giovanni Battista Pagnoncelli,4,1870.0,1835.0,Italy,Italy,1800
341,Q3010528,Césarie Gensollen,15,1837.0,1802.0,Italy,Italy,1800
342,Q560528,Jacob Philipp Hackert,89,1772.0,1737.0,Italy,Italy,1700
343,Q2857465,Antonio Targioni Tozzetti,33,1820.0,1785.0,Italy,Italy,1750
344,Q1229711,Hippolito Salviani,29,1549.0,1514.0,Italy,Italy,1500
345,Q18945280,Francesco degli Allegri,7,1530.0,1495.0,Italy,Italy,1450
346,Q23418782,Domenico Piò,8,1750.0,1715.0,Italy,Italy,1700
347,Q26401264,Antonio de Monforte,12,1679.0,1644.0,Italy,Italy,1600
348,Q15633606,Bondie Dietaiuti,3,1335.0,1300.0,Italy,Italy,1300
349,Q29300,Girolamo Parabosco,59,1557.0,1524.0,Italy,Italy,1500
350,Q16572209,Letizia Fusarini,3,1861.0,1826.0,Italy,Italy,1800
351,Q2846428,Andrea de Litio,25,1455.0,1420.0,Italy,Italy,1400
352,Q21518393,Giovanni Larber,15,1821.0,1786.0,Italy,Italy,1750
353,Q41342246,Ludwig Brüls,16,1838.0,1803.0,Italy,Italy,1800
354,Q42860790,Salvatore Di Franco,3,1735.0,1700.0,Italy,Italy,1700
355,Q1440918,Francesco Bertos,27,1713.0,1678.0,Italy,Italy,1650
356,Q3776540,Gregorio Sciroli,22,1757.0,1722.0,Italy,Italy,1700
357,Q3104441,Gervasio Gatti,18,1585.0,1550.0,Italy,Italy,1550
358,Q16912789,Coriolano Monti,13,1850.0,1815.0,Italy,Italy,1800
359,Q102075987,Alfonso De Stefani,1,1882.0,1847.0,Italy,Italy,1800
360,Q777310,Benedetto Pamphili,44,1688.0,1653.0,Italy,Italy,1650
361,Q55681333,Mathias Ploner,8,1805.0,1770.0,Italy,Italy,1750
362,Q4013327,Vincenzo Julia,8,1873.0,1838.0,Italy,Italy,1800
363,Q918778,Perino del Vaga,82,1536.0,1501.0,Italy,Italy,1500
364,Q84561676,Vincenzo Ferrini,14,1569.0,1534.0,Italy,Italy,1500
365,Q1192715,Pier Francesco Mola,90,1647.0,1612.0,Italy,Italy,1600
366,Q17280032,Giuseppe De Marini,5,1807.0,1772.0,Italy,Italy,1750
367,Q48795077,Arcangelo Michele Migliarini,16,1814.0,1779.0,Italy,Italy,1750
368,Q109829496,Ernesto Ballarini,3,1880.0,1845.0,Italy,Italy,1800
369,Q97572192,Angiolo Tramontini,8,1785.0,1750.0,Italy,Italy,1750
370,Q3616129,Andrea da Faenza,3,1354.0,1319.0,Italy,Italy,1300
371,Q348311,Antonio Tebaldeo,38,1498.0,1463.0,Italy,Italy,1450
372,Q100315377,Osvaldo Brussa,4,1781.0,1746.0,Italy,Italy,1700
373,Q5565449,Giuseppe Marchesi,31,1734.0,1699.0,Italy,Italy,1650
374,Q296265,Filippino Lippi,109,1492.0,1457.0,Italy,Italy,1450
375,Q27824255,Domenico Rossetti,35,1685.0,1650.0,Italy,Italy,1650
376,Q18236218,Josef Barták,4,1877.0,1842.0,Italy,Italy,1800
377,Q55225623,Giuliano Bezzi,13,1627.0,1592.0,Italy,Italy,1550
378,Q33528621,Alessandro Barca,16,1776.0,1741.0,Italy,Italy,1700
379,Q29589243,Antonius Pozzo,1,1540.0,1505.0,Italy,Italy,1500
380,Q539577,Guarino da Verona,79,1409.0,1374.0,Italy,Italy,1350
381,Q55227501,Antonio Felice Ferrari,9,1702.0,1667.0,Italy,Italy,1650
382,Q712650,Luciano Laurana,39,1455.0,1420.0,Italy,Italy,1400
383,Q12954103,Lorenzo Lorenzini,10,1685.0,1650.0,Italy,Italy,1650
384,Q79367309,Vittorio Bellini,3,1833.0,1798.0,Italy,Italy,1750
385,Q3724548,Emilio Zocchi,15,1870.0,1835.0,Italy,Italy,1800
386,Q5873903,Gaetano Gallino,13,1839.0,1804.0,Italy,Italy,1800
387,Q3830371,Leonardo Garzoni,14,1578.0,1543.0,Italy,Italy,1500
388,Q3876582,Nicolò Russo,1,1712.0,1677.0,Italy,Italy,1650
389,Q1411187,Tommaso Temanza,33,1740.0,1705.0,Italy,Italy,1700
390,Q33125618,Severo Minervio,2,1505.0,1470.0,Italy,Italy,1450
391,Q18736338,Mauro Ruscóni,24,1811.0,1776.0,Italy,Italy,1750
392,Q86596401,Enea Cavalieri,4,1883.0,1848.0,Italy,Italy,1800
393,Q21903501,Costantino Zelli,6,1496.0,1461.0,Italy,Italy,1450
394,Q9348,Parmigianino,122,1538.0,1503.0,Italy,Italy,1500
395,Q3615477,Andrea Amoretti,8,1793.0,1758.0,Italy,Italy,1750
396,Q3310841,Michele Savonarola,53,1419.0,1384.0,Italy,Italy,1350
397,Q19569859,Zanino di Pietro,12,1415.0,1380.0,Italy,Italy,1350
398,Q55225556,Paolino Bernardini,9,1553.0,1518.0,Italy,Italy,1500
399,Q3106993,Andrea Carlone,33,1674.0,1639.0,Italy,Italy,1600
400,Q47468692,Luigi Cartei,8,1857.0,1822.0,Italy,Italy,1800
401,Q21556299,Franc Leopold Savio,10,1836.0,1801.0,Italy,Italy,1800
402,Q85769990,Francesco Linguiti,12,1862.0,1827.0,Italy,Italy,1800
403,Q3559961,Vincenzo de Romita,2,1873.0,1838.0,Italy,Italy,1800
404,Q30077041,Cesare Boccolini,2,1861.0,1826.0,Italy,Italy,1800
405,Q3768970,Girolamo Pico Fonticulano,8,1576.0,1541.0,Italy,Italy,1500
406,Q1394847,Giacomo da Lentini,35,1245.0,1210.0,Italy,Italy,1200
